player_id,player_name,team_abbreviation,age,gp,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,e_off_rating,e_def_rating,e_net_rating,ast_pct,ast_to,reb_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,pace,pace_per40,pie,year,allstar
1628983,Shai Gilgeous-Alexander,OKC,24,54,0.463,35.5,10.2,20.2,0.507,0.9,2.6,0.338,9.6,10.6,0.908,0.9,3.9,4.7,5.7,2.9,1.6,1.1,31,2.7,50.5,3,0,47.7,115.3,111.5,3.8,0.253,1.98,0.064,8.6,0.528,0.623,0.318,103.34,86.12,0.174,2022,TRUE
1628984,Devonte' Graham,SAS,28,61,0.475,17,1.9,5.3,0.366,1.5,4.2,0.348,1.1,1.4,0.761,0.3,1.3,1.5,2.5,0.6,0.6,0.2,6.4,-0.9,13.9,0,0,13.5,107,111.5,-4.5,0.204,4.31,0.044,6.4,0.505,0.543,0.155,102.02,85.02,0.083,2022,FALSE
1628988,Aaron Holiday,ATL,26,52,0.538,14,1.5,3.6,0.418,0.6,1.4,0.413,0.5,0.5,0.857,0.4,0.9,1.3,1.3,0.6,0.5,0.2,4.1,-0.2,9.1,0,0,8.6,110,110.2,-0.1,0.115,2.17,0.044,10.1,0.5,0.529,0.128,103.75,86.46,0.05,2022,FALSE
1628989,Kevin Huerter,SAC,24,59,0.576,30,5.4,11.3,0.481,2.6,6.6,0.39,1.3,1.8,0.713,0.6,2.7,3.3,2.9,1.5,1.1,0.3,14.7,2.8,25.8,0,0,26.3,118.7,115.5,3.2,0.132,2,0.059,8.9,0.596,0.611,0.192,100.45,83.71,0.084,2022,FALSE
1628991,Jaren Jackson Jr.,MEM,23,45,0.622,27.4,6,12.1,0.493,1.5,4.4,0.338,3.3,4.2,0.786,1.7,4.9,6.6,0.8,1.5,1,3.3,16.7,7.1,37.3,5,0,34.2,114.8,102.3,12.5,0.042,0.54,0.108,9.4,0.554,0.599,0.225,103.93,86.61,0.122,2022,TRUE
1628993,Alize Johnson,SAS,26,4,0.25,7.4,0.8,1.5,0.5,0,0.5,0,0.3,0.5,0.5,0.5,2,2.5,0.3,1,0.3,0,1.8,3,4.9,0,0,5,111.6,91.3,20.3,0.042,0.25,0.143,33.7,0.5,0.509,0.145,102.45,85.38,0.07,2022,FALSE
1628995,Kevin Knox II,POR,23,48,0.208,12.9,1.8,3.9,0.465,0.9,2.5,0.358,0.6,0.7,0.8,0.5,1.9,2.3,0.3,0.7,0.3,0.3,5.1,-2.5,9.3,0,0,9.7,105,112.7,-7.8,0.038,0.47,0.087,12.9,0.581,0.606,0.155,103.31,86.09,0.069,2022,FALSE
1628997,Caleb Martin,MIA,27,54,0.5,29.9,3.7,8.2,0.456,1.3,3.6,0.364,1.3,1.6,0.782,1.3,3.7,5,1.6,1.1,1,0.4,10.1,-1.2,21.7,2,0,20.9,107.3,108.3,-1,0.079,1.43,0.086,9.6,0.536,0.564,0.146,98.49,82.07,0.079,2022,FALSE
1628998,Cody Martin,CHA,27,7,0.286,19.1,2,5.1,0.389,0.4,2,0.214,0.6,1,0.571,1.1,2.3,3.4,1.6,0.3,0.6,0.1,5,-3.7,13.3,0,0,11.9,110.1,115.8,-5.7,0.111,5.5,0.083,3.8,0.431,0.448,0.121,104.1,86.75,0.052,2022,FALSE
1629001,De'Anthony Melton,PHI,24,59,0.644,28.3,3.7,8.6,0.424,2.1,5.3,0.397,0.9,1.1,0.803,0.9,3.2,4.1,2.7,1.4,1.7,0.5,10.3,1.1,24.7,0,0,23.8,114,110.5,3.5,0.138,1.99,0.075,10.3,0.546,0.566,0.163,98.36,81.97,0.081,2022,FALSE
1629002,Chimezie Metu,SAC,25,49,0.612,11.2,2.1,3.4,0.598,0.2,0.7,0.25,0.7,0.9,0.744,0.8,2.4,3.2,0.7,0.6,0.3,0.3,4.9,1.6,11.3,0,0,10.3,116.9,109.4,7.4,0.085,1.25,0.14,11.2,0.621,0.644,0.159,106.96,89.13,0.11,2022,FALSE
1629003,Shake Milton,PHI,26,58,0.69,20.4,3.3,6.7,0.494,0.7,1.9,0.384,1.3,1.6,0.846,0.5,2.1,2.5,2.8,1.3,0.3,0.2,8.7,1.3,16.1,1,0,15.7,113,108.7,4.3,0.199,2.23,0.063,10.9,0.549,0.587,0.181,101.71,84.76,0.093,2022,FALSE
1629004,Svi Mykhailiuk,CHA,25,16,0.625,5.5,0.8,1.8,0.429,0.5,1.1,0.471,0.3,0.5,0.5,0.1,0.6,0.6,0.3,0.3,0.1,0,2.3,2.1,3.3,0,0,3.8,113.9,98.7,15.2,0.065,1,0.053,10.1,0.571,0.571,0.16,106.87,89.06,0.065,2022,FALSE
1629006,Josh Okogie,PHX,24,54,0.519,16.3,2.2,5.2,0.42,0.8,2.4,0.352,1.6,2.3,0.724,1.5,1.8,3.4,1.2,0.9,0.7,0.4,6.9,1.8,15.3,2,0,14.6,110.3,105,5.3,0.104,1.33,0.099,10.9,0.5,0.552,0.181,100.66,83.89,0.089,2022,FALSE
1629008,Michael Porter Jr.,DEN,24,47,0.723,29.2,6.3,13,0.485,3,7.3,0.408,1.6,2,0.817,1,4.5,5.5,1,1.1,0.7,0.5,17.2,8.1,27.6,2,0,28.9,122,109.7,12.3,0.045,0.9,0.096,6.9,0.598,0.619,0.218,100.95,84.12,0.1,2022,FALSE
1629011,Mitchell Robinson,NYK,24,43,0.605,27.2,3.3,4.6,0.707,0,0,0,1,2,0.477,4.2,4.9,9.1,0.9,0.5,0.9,1.7,7.5,3.9,27.1,10,0,22.7,117.4,109.5,7.8,0.043,1.73,0.163,7.4,0.707,0.681,0.095,97.06,80.88,0.104,2022,FALSE
1629012,Collin Sexton,UTA,24,47,0.511,24,4.9,9.7,0.507,1,2.5,0.41,3.4,4.2,0.822,0.8,1.4,2.2,2.9,1.8,0.6,0.1,14.3,-0.6,21.5,1,0,21.8,115.1,115.3,-0.3,0.176,1.61,0.045,11.1,0.559,0.62,0.228,102.17,85.14,0.096,2022,FALSE
1629013,Landry Shamet,PHX,25,30,0.467,21.4,3.1,8.1,0.38,2,5.4,0.377,1.4,1.5,0.911,0.3,1.4,1.7,2.2,1,0.6,0.2,9.5,0.1,16.3,0,0,17,107.1,107.8,-0.7,0.157,2.31,0.039,8.1,0.506,0.546,0.192,99.86,83.21,0.078,2022,FALSE
1629014,Anfernee Simons,POR,23,57,0.474,35.3,7.5,16.8,0.448,3.4,9.1,0.378,2.6,2.8,0.913,0.3,2.4,2.7,4.1,2.1,0.7,0.2,21.1,-0.8,31.1,0,0,33.2,113.8,114.3,-0.5,0.186,1.93,0.039,8.8,0.55,0.583,0.245,99.19,82.66,0.097,2022,FALSE
1629018,Gary Trent Jr.,TOR,24,55,0.473,33.2,6.4,14.7,0.433,2.6,7.2,0.366,2.8,3.3,0.842,0.4,2.2,2.6,1.6,0.9,1.6,0.3,18.2,-0.7,28.4,0,0,28.7,110.8,112.4,-1.6,0.073,1.69,0.038,5.1,0.523,0.562,0.21,99.9,83.25,0.09,2022,FALSE
1629020,Jarred Vanderbilt,LAL,23,60,0.5,24.2,3.3,5.9,0.558,0.4,1.1,0.328,1.3,1.9,0.681,2.4,5.5,7.8,2.6,1.3,1.1,0.3,8.2,-1.3,24.4,8,0,21.8,114.8,116.7,-1.9,0.149,1.99,0.162,12.3,0.588,0.611,0.141,101.14,84.28,0.111,2022,FALSE
1629021,Moritz Wagner,ORL,25,43,0.488,20.6,3.6,7.4,0.492,1,3.1,0.311,2.7,3.2,0.855,1.3,3.3,4.6,1.6,1.2,0.7,0.2,11,-0.7,20.6,3,0,20.1,107.2,109.4,-2.2,0.123,1.32,0.11,10.6,0.558,0.625,0.199,101.99,84.99,0.112,2022,FALSE
1629022,Lonnie Walker IV,LAL,24,47,0.426,25.6,4.6,10.3,0.451,1.8,4.8,0.375,1.9,2.1,0.87,0.3,1.9,2.1,1.3,0.9,0.6,0.3,12.9,-3.7,19.2,0,0,19.9,109,115.3,-6.3,0.071,1.36,0.041,7,0.538,0.576,0.197,104.18,86.81,0.075,2022,FALSE
1629023,P.J. Washington,CHA,24,60,0.3,32.9,5.8,13,0.444,2,5.8,0.35,1.7,2.3,0.748,1,3.7,4.8,2.4,1.4,0.9,1.1,15.3,-5.6,29.2,2,0,28.5,107,114.6,-7.6,0.104,1.71,0.068,7.9,0.521,0.545,0.191,103.31,86.09,0.081,2022,FALSE
1629026,Kenrich Williams,OKC,28,53,0.491,22.8,3.4,6.5,0.517,0.9,2.5,0.373,0.3,0.7,0.436,1.8,3.1,4.9,2,0.6,0.8,0.3,8,1.4,19.6,1,0,18.1,113.1,108.6,4.5,0.117,3.28,0.105,6.4,0.59,0.585,0.134,101.85,84.88,0.096,2022,FALSE
1629027,Trae Young,ATL,24,56,0.536,35.2,8.5,19.8,0.429,2.2,6.6,0.331,7.9,8.8,0.891,0.8,2.3,3,10.1,4.1,1.1,0.2,27,2,45.4,31,0,44.8,114.7,113,1.7,0.413,2.48,0.041,10.8,0.484,0.571,0.319,104.1,86.75,0.145,2022,FALSE
1629028,Deandre Ayton,PHX,24,55,0.491,30.3,8,13.6,0.592,0.1,0.4,0.304,2.3,3,0.743,2.7,7.4,10.1,2,1.9,0.6,0.8,18.5,-0.9,35.7,32,0,33.3,110.4,112.7,-2.3,0.106,1.06,0.168,9.9,0.596,0.619,0.237,98.62,82.18,0.149,2022,FALSE
1629029,Luka Doncic,DAL,24,54,0.556,36.5,11.2,22.2,0.507,2.8,7.9,0.355,8.1,11,0.732,0.9,7.8,8.7,8.1,3.6,1.5,0.5,33.4,2.6,58.3,29,10,57,117.2,114.3,2.9,0.419,2.23,0.125,9.4,0.571,0.617,0.371,97.08,80.9,0.21,2022,TRUE
1629033,Theo Pinson,DAL,27,33,0.485,7.2,0.6,1.8,0.339,0.5,1.3,0.357,0.3,0.3,0.818,0.2,0.9,1.2,0.9,0.3,0.1,0,1.9,-1.3,4.9,0,0,4.8,111.5,118,-6.5,0.174,3.22,0.082,8.8,0.466,0.501,0.129,103.27,86.06,0.058,2022,FALSE
1629048,Goga Bitadze,ORL,23,23,0.348,9.4,1.3,2.5,0.526,0.2,0.7,0.313,0.6,1.1,0.5,1.2,1.3,2.5,0.8,0.5,0.4,0.4,3.4,1,9.6,1,0,8.6,110.1,107.9,2.2,0.125,1.58,0.127,12.1,0.57,0.57,0.147,101.94,84.95,0.083,2022,FALSE
1629052,Oshae Brissett,IND,24,49,0.429,16,1.7,4.5,0.388,0.8,2.4,0.333,1.2,1.8,0.693,0.9,2.5,3.4,0.5,0.4,0.6,0.2,5.5,-0.2,12.1,1,0,11.7,107.8,110,-2.2,0.047,1.24,0.101,6.9,0.477,0.524,0.143,101.85,84.88,0.074,2022,FALSE
1629056,Terence Davis,SAC,25,49,0.592,13.7,2.5,5.8,0.435,1.4,3.8,0.368,0.6,0.7,0.886,0.4,2,2.4,1.2,0.9,0.7,0.2,7,1.4,13.7,0,0,14,119.3,113.5,5.8,0.116,1.34,0.088,11,0.555,0.578,0.211,105.16,87.64,0.084,2022,FALSE
1629057,Robert Williams III,BOS,25,28,0.643,24.2,3.9,5.1,0.75,0,0,0,0.7,1.1,0.625,3.1,5.5,8.6,1.5,0.9,0.5,1.2,8.4,4.4,25.2,6,0,21.9,116.5,107.7,8.8,0.091,1.72,0.17,11.1,0.75,0.746,0.113,100.01,83.35,0.131,2022,FALSE
1629060,Rui Hachimura,LAL,25,46,0.543,24.4,4.7,9.9,0.475,0.9,2.7,0.323,1.6,2.2,0.733,0.9,3.8,4.7,1,1,0.3,0.4,11.9,-1.9,20.3,1,0,19.9,106.1,109.1,-2.9,0.065,1.07,0.088,7.4,0.519,0.546,0.201,102.9,85.75,0.098,2022,FALSE
1629111,Jock Landale,PHX,27,55,0.527,14.3,2.5,4.8,0.508,0.3,1.4,0.244,1.3,1.7,0.768,1.8,2.4,4.1,0.9,0.9,0.3,0.5,6.6,1.9,14.4,2,0,13.5,110.5,105.5,5.1,0.097,1.09,0.14,11.6,0.543,0.588,0.183,101.37,84.47,0.109,2022,FALSE
1629117,Wenyen Gabriel,LAL,25,50,0.48,15,2.5,4.1,0.612,0.2,0.6,0.3,0.8,1.3,0.619,1.6,2.3,3.9,0.4,0.7,0.3,0.5,6,-0.8,13.3,0,0,12.3,112,111.9,0.1,0.041,0.67,0.123,11.4,0.633,0.642,0.143,103.96,86.64,0.084,2022,FALSE
1629126,Deonte Burton,SAC,29,2,0.5,3.2,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,150.1,122,28.2,0,0,0,0,0,0,0.133,110.8,92.33,-0.045,2022,FALSE
1629130,Duncan Robinson,MIA,28,32,0.438,17.3,2.1,5.9,0.36,1.6,4.8,0.325,0.6,0.7,0.909,0.3,1.6,1.9,1.2,0.7,0.4,0,6.4,-1.7,10.9,0,0,11.8,108.5,112.5,-4,0.102,1.76,0.056,8.2,0.492,0.518,0.168,98.86,82.39,0.048,2022,FALSE
1629134,Kendrick Nunn,WAS,27,54,0.5,14.3,2.7,6.4,0.424,1.1,3.1,0.337,0.5,0.6,0.839,0.2,1.3,1.5,1.3,0.9,0.4,0.1,7,0,11.1,0,0,11.6,112,112.3,-0.2,0.126,1.45,0.051,9.9,0.506,0.523,0.217,103.95,86.63,0.071,2022,FALSE
1629139,Yuta Watanabe,BKN,28,44,0.523,17.7,2.3,4.4,0.521,1.2,2.5,0.482,0.7,0.9,0.744,0.6,1.9,2.5,0.9,0.4,0.4,0.3,6.5,0.3,12.7,0,0,12.6,114.1,112.5,1.7,0.067,2.24,0.072,6.4,0.657,0.672,0.126,101.6,84.66,0.08,2022,FALSE
1629162,Jordan McLaughlin,MIN,26,28,0.536,15.4,1.4,3.4,0.417,0.4,1.8,0.22,0.3,0.4,0.9,0.5,1.1,1.6,3.1,0.8,0.9,0.1,3.6,3.1,12.3,0,0,10.6,111.1,103.1,8,0.242,3.95,0.05,10.5,0.474,0.498,0.114,107.35,89.46,0.087,2022,FALSE
1629216,Gabe Vincent,MIA,26,50,0.52,26.4,3.3,8.6,0.387,1.7,5.4,0.317,1.1,1.3,0.877,0.4,1.9,2.3,2.5,1.4,0.9,0.1,9.5,0.8,17.5,0,0,18,110.3,108,2.3,0.139,1.74,0.044,11,0.487,0.519,0.173,98.4,82,0.055,2022,FALSE
1629234,Drew Eubanks,POR,26,61,0.443,19.7,2.5,3.7,0.679,0,0.1,0.429,0.9,1.4,0.655,1.6,3.4,5.1,1.2,0.8,0.5,1.2,6,0.2,18,2,0,15.6,116.4,114.5,2,0.082,1.5,0.131,12.6,0.685,0.694,0.11,99.59,82.99,0.093,2022,FALSE
1629308,Juan Toscano-Anderson,UTA,29,35,0.4,12.4,1,2.3,0.456,0.1,0.7,0.208,0.3,0.4,0.733,0.5,1.7,2.2,0.9,0.6,0.3,0.2,2.5,-2.9,7.6,0,0,6.9,103,112.2,-9.2,0.093,1.5,0.081,14.7,0.487,0.514,0.099,102.54,85.45,0.048,2022,FALSE
1629312,Haywood Highsmith,MIA,26,45,0.511,19,1.8,4.2,0.426,0.8,2.2,0.356,0.2,0.5,0.458,1,2.6,3.6,0.7,0.8,0.7,0.3,4.6,-2,12.4,2,0,11.9,103.9,107,-3.1,0.055,0.89,0.091,13.1,0.521,0.521,0.118,97.67,81.39,0.06,2022,FALSE
1629599,Amir Coffey,LAC,25,43,0.488,13.7,1.3,3.3,0.383,0.2,0.9,0.263,1,1.3,0.789,0.4,0.8,1.2,1.2,0.4,0.2,0.1,3.8,-2.3,7.3,0,0,6.9,104.8,113.3,-8.5,0.121,2.83,0.041,7.7,0.418,0.491,0.128,101.28,84.4,0.042,2022,FALSE
1629603,Mamadi Diakite,CLE,26,16,0.75,6.2,0.7,1.6,0.423,0.3,0.9,0.267,0,0,0,0.2,0.6,0.8,0.1,0.4,0.1,0.4,1.6,-0.8,3.8,0,0,3.8,94.8,99.7,-4.8,0.034,0.33,0.067,17.6,0.5,0.5,0.153,93.79,78.16,0.032,2022,FALSE
1629611,Terance Mann,LAC,26,65,0.508,23.4,3.5,6.6,0.525,1,2.5,0.394,1.1,1.4,0.775,1,2.7,3.6,2.2,1,0.5,0.3,9,-0.8,18.2,1,0,17.5,111,112.5,-1.5,0.139,2.3,0.077,9.3,0.598,0.622,0.15,98.59,82.16,0.091,2022,FALSE
1629614,Andrew Nembhard,IND,23,57,0.439,26.9,3.1,7.6,0.411,1.2,3.5,0.332,0.5,0.6,0.833,0.5,2.2,2.7,4.1,1.6,1,0.2,7.9,-2.5,19.1,2,0,18.2,109.8,115.6,-5.9,0.2,2.48,0.049,12,0.488,0.505,0.147,102.38,85.32,0.058,2022,FALSE
1629622,Max Strus,MIA,26,62,0.5,29.7,4.3,10.6,0.401,2.5,7.5,0.335,1.1,1.3,0.877,0.7,2.8,3.5,2.2,1,0.6,0.2,12.2,-1.7,21,2,0,21.9,106,109.8,-3.8,0.115,2.27,0.06,6.7,0.518,0.543,0.175,97.88,81.57,0.074,2022,FALSE
1629626,Bol Bol,ORL,23,59,0.407,22.5,4,7,0.575,0.5,1.5,0.315,1.2,1.6,0.745,1.1,4.9,6,0.9,1.7,0.4,1.3,9.7,-2.1,21.8,6,0,20.5,107.1,110.8,-3.7,0.059,0.52,0.133,16.4,0.609,0.63,0.175,100.54,83.78,0.118,2022,FALSE
1629627,Zion Williamson,NOP,22,29,0.586,33,9.8,16.2,0.608,0.2,0.7,0.368,6.1,8.6,0.714,2,5,7,4.6,3.4,1.1,0.6,26,5.1,42.8,5,0,41.1,114.3,107.3,7,0.231,1.34,0.104,12.2,0.615,0.652,0.288,102.17,85.14,0.171,2022,TRUE
1629628,RJ Barrett,NYK,22,58,0.569,33.9,6.9,16,0.431,1.8,5.3,0.33,3.9,5.2,0.751,0.9,4.2,5.1,2.8,2.3,0.5,0.2,19.4,-0.6,29.2,2,0,30.3,114.1,114.6,-0.5,0.124,1.22,0.071,9.8,0.486,0.532,0.253,98.78,82.32,0.087,2022,FALSE
1629629,Cam Reddish,POR,23,28,0.393,23.6,3.6,7.8,0.457,1.3,3.8,0.336,1.6,1.8,0.9,0.4,1.4,1.8,1.4,1,0.9,0.4,10,-1.8,17.1,0,0,17.1,111.5,113.1,-1.5,0.082,1.36,0.037,9.1,0.539,0.583,0.17,101.58,84.65,0.069,2022,FALSE
1629630,Ja Morant,MEM,23,53,0.642,32.5,9.6,20.6,0.463,1.6,5.1,0.316,6.4,8.5,0.744,1.1,4.8,6,8.2,3.4,1.1,0.2,27.1,4.9,47.2,19,6,45.6,112.4,106.6,5.8,0.417,2.41,0.084,9.4,0.502,0.555,0.343,102.2,85.17,0.179,2022,TRUE
1629631,De'Andre Hunter,ATL,25,53,0.566,31.8,5.6,12.2,0.462,1.6,4.3,0.37,2.8,3.4,0.826,0.6,3.7,4.3,1.4,1.2,0.5,0.2,15.6,0.7,23.9,1,0,24.4,113.7,112.7,1.1,0.059,1.16,0.066,7.4,0.528,0.572,0.194,102.41,85.34,0.073,2022,FALSE
1629632,Coby White,CHI,23,56,0.464,22.4,3.2,7.5,0.42,1.6,4.6,0.359,0.9,1.1,0.85,0.2,2.4,2.6,2.2,0.8,0.8,0.1,8.9,0.2,17,0,0,17,111.3,110.5,0.8,0.133,2.57,0.058,7.6,0.53,0.555,0.165,102.22,85.19,0.079,2022,FALSE
1629633,Jarrett Culver,ATL,24,10,0.5,13.7,1.7,4.3,0.395,0.1,1.2,0.083,0.9,1.3,0.692,1,2.8,3.8,0.6,0.7,0.6,0.2,4.4,-1.9,11.6,0,0,10.5,109.1,115.7,-6.6,0.055,0.86,0.135,11.3,0.407,0.452,0.164,103.8,86.5,0.068,2022,FALSE
1629634,Brandon Clarke,MEM,26,56,0.571,19.5,4.1,6.2,0.656,0,0.1,0.167,1.8,2.5,0.719,1.6,3.9,5.5,1.3,1,0.6,0.7,10,-0.3,21.4,6,0,19.4,108.5,107.1,1.4,0.1,1.31,0.129,10.2,0.658,0.681,0.174,104,86.67,0.134,2022,FALSE
1629636,Darius Garland,CLE,23,55,0.527,35.2,7.6,16.2,0.47,2.6,6.1,0.424,4.2,4.9,0.858,0.4,2.2,2.7,7.9,2.9,1.3,0.1,22,5.5,38.4,16,0,38,115.7,108.3,7.4,0.338,2.71,0.04,10,0.551,0.6,0.263,97.07,80.89,0.136,2022,FALSE
1629637,Jaxson Hayes,NOP,22,37,0.432,13.6,1.9,3.4,0.552,0.1,0.7,0.111,1.3,1.9,0.69,0.9,2.1,2.9,0.8,0.6,0.5,0.4,5.1,-1.5,11.9,0,0,10.8,104.2,108.7,-4.5,0.091,1.21,0.102,11.5,0.564,0.608,0.145,102.52,85.43,0.093,2022,FALSE
1629638,Nickeil Alexander-Walker,MIN,24,42,0.476,14.7,2.3,4.9,0.478,1,2.5,0.417,0.6,1,0.675,0.2,1.4,1.7,2,1.2,0.6,0.4,6.3,0.1,13.2,0,0,13,108.9,108.2,0.7,0.188,1.69,0.055,13.8,0.583,0.597,0.183,102.3,85.25,0.088,2022,FALSE
1629639,Tyler Herro,MIA,23,50,0.52,35.3,7.4,17.1,0.433,3,8.1,0.373,2.6,2.8,0.922,0.5,5.2,5.6,4.4,2.4,0.8,0.3,20.4,2,34.8,6,1,35.8,111,109.2,1.9,0.197,1.81,0.082,9.6,0.522,0.557,0.253,97.55,81.29,0.121,2022,FALSE
1629640,Keldon Johnson,SAS,23,55,0.255,32.7,7.9,17.5,0.45,2.1,6.5,0.32,4.1,5.3,0.769,0.8,4,4.8,2.8,2.1,0.7,0.2,21.8,-8.7,32.3,3,0,33.3,106.4,119.6,-13.1,0.133,1.32,0.072,8.5,0.509,0.552,0.272,101.4,84.5,0.103,2022,FALSE
1629641,Romeo Langford,SAS,23,32,0.313,20.2,3.1,6.4,0.49,0.4,1.4,0.283,0.8,1.2,0.649,1.4,1.4,2.9,1.3,0.7,0.5,0.3,7.4,-3.7,14.7,0,0,13.7,108.5,115.5,-7,0.088,1.95,0.068,7.7,0.522,0.538,0.151,102.76,85.63,0.064,2022,FALSE
1629642,Nassir Little,POR,23,42,0.476,17.2,2.3,5,0.467,1.1,2.8,0.405,0.5,0.8,0.657,0.5,2.1,2.6,0.9,0.5,0.4,0.4,6.3,-1.7,12.4,0,0,12.4,115.7,119.1,-3.5,0.076,1.77,0.079,7.7,0.579,0.59,0.147,99.08,82.57,0.075,2022,FALSE
1629643,Chuma Okeke,ORL,24,20,0.25,20.4,1.7,4.6,0.363,1,3.2,0.302,0.8,1.1,0.762,1.1,2.9,3.9,1.3,0.5,0.6,0.5,5.1,-3.9,14.3,0,0,13.3,106.5,114.2,-7.7,0.086,2.6,0.092,7.3,0.467,0.504,0.115,100.57,83.81,0.062,2022,FALSE
1629644,KZ Okpala,SAC,23,35,0.543,7.1,0.5,1.1,0.421,0.2,0.6,0.333,0.2,0.2,0.875,0.2,0.8,1,0.4,0.2,0.2,0.2,1.3,-0.3,4,0,0,3.7,107,105.8,1.2,0.065,1.86,0.066,11.4,0.513,0.554,0.081,106.83,89.02,0.031,2022,FALSE
1629645,Kevin Porter Jr.,HOU,22,41,0.244,33.8,6.6,15.3,0.435,2.2,6.3,0.347,3.5,4.6,0.766,1.4,4.1,5.4,5.5,3.5,1.3,0.4,19,-6.3,35.3,6,0,35.5,106.7,117.1,-10.4,0.266,1.57,0.077,13.4,0.506,0.549,0.25,100.12,83.43,0.108,2022,FALSE
1629646,Charles Bassey,SAS,22,30,0.233,14.2,2.2,3.5,0.632,0.1,0.2,0.429,0.7,1.1,0.625,2.2,3.5,5.6,1.3,1.2,0.4,1,5.2,-1.1,16.9,0,0,15,108,111.3,-3.3,0.121,1.03,0.192,19,0.646,0.654,0.149,103.23,86.02,0.119,2022,FALSE
1629647,Darius Bazley,PHX,22,37,0.459,15.2,1.9,4.3,0.45,0.5,1.2,0.391,1,1.8,0.554,0.8,2.6,3.4,0.9,0.6,0.5,0.8,5.4,-0.9,14.2,0,0,12.8,107.6,106.6,1,0.083,1.5,0.105,9,0.506,0.525,0.159,101.76,84.8,0.088,2022,FALSE
1629650,Moses Brown,LAC,23,34,0.471,8.5,1.8,2.8,0.635,0,0,0,1,2.1,0.458,1.7,2.4,4.1,0.1,0.4,0.1,0.4,4.6,1,10.7,3,0,9.8,112.6,109.7,3,0.021,0.29,0.217,9.6,0.635,0.607,0.191,102.01,85.01,0.135,2022,FALSE
1629651,Nic Claxton,BKN,23,59,0.525,29.3,5.3,7.5,0.706,0,0,0,1.7,3.3,0.516,2.4,6.6,9,1.7,1.3,0.8,2.5,12.3,1.4,34.6,21,0,29.8,115.2,109,6.2,0.084,1.34,0.156,10.7,0.706,0.687,0.156,98.91,82.42,0.132,2022,FALSE
1629652,Luguentz Dort,OKC,23,56,0.464,30.2,4.9,12,0.406,1.9,5.4,0.348,2.6,3.4,0.755,1.5,2.8,4.3,2.2,1.3,1,0.3,14.2,0.8,25.4,4,0,25.3,113.9,112.5,1.3,0.098,1.71,0.067,7.7,0.485,0.527,0.2,103.21,86.01,0.067,2022,FALSE
1629653,Devon Dotson,WAS,23,6,0.167,8.9,0.2,1.7,0.1,0.2,0.7,0.25,0,0,0,1,0.7,1.7,1.3,0.5,0.8,0,0.5,-0.5,6.5,0,0,5.3,102.8,105.2,-2.4,0.211,2.67,0.097,14.3,0.15,0.15,0.102,98.08,81.73,0.012,2022,FALSE
1629655,Daniel Gafford,WAS,24,60,0.467,19.3,3.5,4.7,0.751,0,0,0,1.6,2.5,0.644,2,3.4,5.4,1,1,0.4,1.3,8.6,0.2,20.7,8,0,18.4,110.4,111,-0.6,0.071,0.95,0.134,12.9,0.751,0.747,0.144,100.29,83.57,0.12,2022,FALSE
1629656,Quentin Grimes,NYK,22,54,0.593,29.5,3.5,7.9,0.447,1.9,5.2,0.358,1,1.3,0.8,0.7,2.5,3.3,1.9,1,0.6,0.4,10,2.4,18.8,0,0,19,116.1,111.9,4.2,0.088,1.94,0.054,8.6,0.566,0.589,0.136,97.61,81.34,0.062,2022,FALSE
1629659,Talen Horton-Tucker,UTA,22,50,0.5,17.4,2.9,7.2,0.408,0.7,2.6,0.273,1.3,1.8,0.753,0.4,2.2,2.7,3,1.6,0.6,0.5,7.9,1.3,17.5,1,0,16.6,110.2,107.7,2.5,0.246,1.92,0.07,12.5,0.458,0.497,0.219,103.88,86.57,0.091,2022,FALSE
1629660,Ty Jerome,GSW,25,42,0.476,18.5,2.7,5.5,0.494,0.8,2,0.381,0.9,0.9,0.923,0.2,1.6,1.8,3.1,0.7,0.5,0.1,7.1,-1.8,15.1,0,0,14,111.5,115.9,-4.4,0.235,4.45,0.05,7.1,0.562,0.596,0.149,102.27,85.23,0.093,2022,FALSE
1629661,Cameron Johnson,BKN,27,25,0.6,26.5,5.4,11.4,0.475,2.7,6.6,0.415,2,2.5,0.81,0.7,3.1,3.8,1.5,0.7,1.1,0.4,15.6,3.1,26,0,0,26.5,113.8,106.3,7.5,0.089,2.24,0.071,4.6,0.595,0.624,0.213,100.32,83.6,0.116,2022,FALSE
1629662,Mfiondu Kabengele,BOS,25,2,0.5,7,0.5,1,0.5,0,0.5,0,0,0,0,1.5,1,2.5,0,0.5,0,0,1,-1,3.5,0,0,3.5,88.5,104.7,-16.2,0,0,0.192,33.3,0.5,0.5,0.097,87.43,72.86,0.016,2022,FALSE
